Consolidated Code,Fund Code,Fund Name,Fund Ccy,CnPtf Manager,Operation Type,Deal Description,N Entry Ptf,N Entry,Security Mvt Status Code,CNId,Wkn Code,ISIN Code,Sec Name,GTI Code,Investment Ccy,Maturity Date,Contract Number,Trade Date,Value Date,Nav Date,Quantity,Price Local Ccy,Price Ptf Ccy,Fees Local Ccy,Purch Amount local Ccy Gross,Interests Purchased Local Ccy,Purch Amount Local Ccy Net,Purch Amount Fund Currency net,Sales Amount local Currency gross,Interest Sold Local Ccy,Sales Amount Local Ccy Net,Sales Amount Fund Ccy net,Total Gain or Loss,Security Accounting Entry Number,v_Xchge_Rate
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 600.00 206 TENCENT HOLDINGS LTD LU1734,1487,234,20,842268000000,A1138D,KYG875721634,TENCENT HOLDINGS LTD,100,HKD,99991231,-1,20170303,20170307,20170303,600.000000,206.000000,25.120000,,123600.00,0.00,123600.00,15072.71,0.00,0.00,0.00,0.00,0.00,234,0.12195
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.500.00 84.45 CHINA MOBILE LTD LU1734,1488,235,20,44626000000,909622,HK0941009539,CHINA MOBILE LTD,100,HKD,99991231,-1,20170303,20170307,20170303,1500.000000,84.450000,10.300000,,126675.00,0.00,126675.00,15447.69,0.00,0.00,0.00,0.00,0.00,235,0.12195
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 176.000.00 4.7378 SINOPEC SHANGHAI PETROCHEM.-H- LU1734,1489,236,20,97248000000,A0M4Y5,CNE1000004C8,SINOPEC SHANGHAI PETROCHEM.-H-,100,HKD,99991231,-1,20170303,20170307,20170303,176000.000000,4.737800,0.580000,,833852.80,0.00,833852.80,101686.23,0.00,0.00,0.00,0.00,0.00,236,0.12195
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 56.000.00 2.68 GLOBAL LOGISTIC LU1734,1490,237,20,658354000000,A1C67T,SG2C26962630,GLOBAL LOGISTIC,100,SGD,99991231,-1,20170303,20170308,20170303,56000.000000,2.680000,1.790000,,150080.00,0.00,150080.00,100361.99,0.00,0.00,0.00,0.00,0.00,237,0.66872
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 100.00 15710 DAITO TRUST CONSTRUCT. LU1734,1491,238,20,764913000000,878928,JP3486800000,DAITO TRUST CONSTRUCT.,100,JPY,99991231,-1,20170303,20170308,20170303,100.000000,15710.000000,129.900000,,1571000.00,0.00,1571000.00,12990.42,0.00,0.00,0.00,0.00,0.00,238,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.400.00 1709 KURARAY CO LTD LU1734,1492,239,20,762383000000,858272,JP3269600007,KURARAY CO LTD,100,JPY,99991231,-1,20170303,20170308,20170303,1400.000000,1709.000000,14.130000,,2392600.00,0.00,2392600.00,19784.13,0.00,0.00,0.00,0.00,0.00,239,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 800.00 1545 ASTELLAS PHARMA INC LU1734,1493,240,20,764030000000,856273,JP3942400007,ASTELLAS PHARMA INC,100,JPY,99991231,-1,20170303,20170308,20170303,800.000000,1545.000000,12.780000,,1236000.00,0.00,1236000.00,10220.34,0.00,0.00,0.00,0.00,0.00,240,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.300.00 522 YAHOO JAPAN CORP TOKYO LU1734,1494,241,20,35434000000,916008,JP3933800009,YAHOO JAPAN CORP TOKYO,100,JPY,99991231,-1,20170303,20170308,20170303,1300.000000,522.000000,4.320000,,678600.00,0.00,678600.00,5611.27,0.00,0.00,0.00,0.00,0.00,241,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 200.00 5500 RECRUIT HOLDINGS CO.LTD. LU1734,1495,242,20,882915000000,A12BJJ,JP3970300004,RECRUIT HOLDINGS CO.LTD.,100,JPY,99991231,-1,20170303,20170308,20170303,200.000000,5500.000000,45.480000,,1100000.00,0.00,1100000.00,9095.77,0.00,0.00,0.00,0.00,0.00,242,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 20.000.00 583 TOBU RAILWAY CO.LTD LU1734,1496,243,20,763649000000,860384,JP3597800006,TOBU RAILWAY CO.LTD,100,JPY,99991231,-1,20170303,20170308,20170303,20000.000000,583.000000,4.820000,,11660000.00,0.00,11660000.00,96415.20,0.00,0.00,0.00,0.00,0.00,243,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 200.00 11130 HIKARI TSUSHIN INC. LU1734,1497,244,20,16576000000,899393,JP3783420007,HIKARI TSUSHIN INC.,100,JPY,99991231,-1,20170303,20170308,20170303,200.000000,11130.000000,92.030000,,2226000.00,0.00,2226000.00,18406.54,0.00,0.00,0.00,0.00,0.00,244,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 4.500.00 2688 NTT DOCOMO INC LU1734,1498,245,20,953823000000,916541,JP3165650007,NTT DOCOMO INC,100,JPY,99991231,-1,20170303,20170308,20170303,4500.000000,2688.000000,22.230000,,12096000.00,0.00,12096000.00,100020.44,0.00,0.00,0.00,0.00,0.00,245,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 264.00 76.09 ADIENT PLC LU1734,1808,261,20,280369000000,A2AT0H,IE00BD845X29,ADIENT PLC,100,USD,99991231,-1,20170316,20170321,20170316,264.000000,76.090000,70.870000,,20087.76,0.00,20087.76,18709.78,0.00,0.00,0.00,0.00,0.00,261,0.93140
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 35.00 870.53 ALPHABET INC -A- LU1734,1809,262,20,973901000000,A14Y6F,US02079K3059,ALPHABET INC -A-,100,USD,99991231,-1,20170316,20170321,20170316,35.000000,870.530000,810.810000,,30468.55,0.00,30468.55,28378.48,0.00,0.00,0.00,0.00,0.00,262,0.93140
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 384.00 79.99 ATMOS ENERGY CORP LU1734,1811,263,20,62473000000,868746,US0495601058,ATMOS ENERGY CORP,100,USD,99991231,-1,20170316,20170321,20170316,384.000000,79.990000,74.500000,,30716.16,0.00,30716.16,28609.10,0.00,0.00,0.00,0.00,0.00,263,0.93140
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 849.00 37.71 COMCAST CORP/-A- LU1734,1814,264,20,89581000000,157484,US20030N1019,COMCAST CORP/-A-,100,USD,99991231,-1,20170316,20170321,20170316,849.000000,37.710000,35.120000,,32015.79,0.00,32015.79,29819.58,0.00,0.00,0.00,0.00,0.00,264,0.93140
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 520.00 59.73 FORTIVE CORP LU1734,1815,265,20,252296000000,A2AJ0F,US34959J1088,FORTIVE CORP,100,USD,99991231,-1,20170316,20170321,20170316,520.000000,59.730000,55.630000,,31059.60,0.00,31059.60,28928.98,0.00,0.00,0.00,0.00,0.00,265,0.93140
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 289.00 101.91 MC-CORMICK&CO/N.VOTING LU1734,1818,266,20,950544000000,858250,US5797802064,MC-CORMICK&CO/N.VOTING,100,USD,99991231,-1,20170316,20170321,20170316,289.000000,101.910000,94.920000,,29451.99,0.00,29451.99,27431.65,0.00,0.00,0.00,0.00,0.00,266,0.93140
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 165.00 191.06 3M CO LU1734,1819,267,20,77146000000,851745,US88579Y1010,3M CO,100,USD,99991231,-1,20170316,20170321,20170316,165.000000,191.060000,177.950000,,31524.90,0.00,31524.90,29362.36,0.00,0.00,0.00,0.00,0.00,267,0.93140
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.094.00 22.875 DIAGEO PLC LU1734,1822,268,20,837159000000,851247,GB0002374006,DIAGEO PLC,100,GBP,99991231,-1,20170316,20170320,20170316,1094.000000,22.875000,26.350000,,25025.25,0.00,25025.25,28831.54,0.00,0.00,0.00,0.00,0.00,268,1.15210
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.454.00 14.5079 UNIPER SE LU1734,1824,269,20,274865000000,UNSE01,DE000UNSE018,UNIPER SE,100,EUR,99991231,-1,20170316,20170320,20170316,1454.000000,14.507902,14.507902,,21094.49,0.00,21094.49,21094.49,0.00,0.00,0.00,0.00,0.00,269,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 81.00 182.25 ADIDAS AG LU1734,1825,270,20,656977000000,A1EWWW,DE000A1EWWW0,ADIDAS AG,100,EUR,99991231,-1,20170316,20170320,20170316,81.000000,182.250000,182.250000,,14762.25,0.00,14762.25,14762.25,0.00,0.00,0.00,0.00,0.00,270,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 56.00 534.5 PARTNERS GROUP HOLDING LU1734,1826,271,20,508920000000,A0JJY6,CH0024608827,PARTNERS GROUP HOLDING,100,CHF,99991231,-1,20170316,20170320,20170316,56.000000,534.500000,500.140000,,29932.00,0.00,29932.00,28007.56,0.00,0.00,0.00,0.00,0.00,271,0.93571
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 56.00 434.55 HERMES INTERNATIONAL LU1734,1828,272,20,2697000000,886670,FR0000052292,HERMES INTERNATIONAL,100,EUR,99991231,-1,20170316,20170320,20170316,56.000000,434.550000,434.550000,,24334.80,0.00,24334.80,24334.80,0.00,0.00,0.00,0.00,0.00,272,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 20.000.00 10.2 CSPC PHARMACEUT --- SHS LU1734,1856,273,20,99915000000,548183,HK1093012172,CSPC PHARMACEUT --- SHS,100,HKD,99991231,-1,20170317,20170321,20170320,20000.000000,10.200000,1.220000,,204000.00,0.00,204000.00,24468.98,0.00,0.00,0.00,0.00,0.00,273,0.11976
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 900.00 222.2 TENCENT HOLDINGS LTD LU1734,1857,274,20,842268000000,A1138D,KYG875721634,TENCENT HOLDINGS LTD,100,HKD,99991231,-1,20170317,20170321,20170320,900.000000,222.200000,26.650000,,199980.00,0.00,199980.00,23986.80,0.00,0.00,0.00,0.00,0.00,274,0.11976
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 13.600.00 2.79 GLOBAL LOGISTIC LU1734,1892,275,20,658354000000,A1C67T,SG2C26962630,GLOBAL LOGISTIC,100,SGD,99991231,-1,20170317,20170323,20170321,13600.000000,2.790000,1.850000,,37944.00,0.00,37944.00,25195.93,0.00,0.00,0.00,0.00,0.00,275,0.66161
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 300.00 15480 DAITO TRUST CONSTRUCT. LU1734,1893,276,20,764913000000,878928,JP3486800000,DAITO TRUST CONSTRUCT.,100,JPY,99991231,-1,20170317,20170323,20170321,300.000000,15480.000000,127.910000,,4644000.00,0.00,4644000.00,38372.41,0.00,0.00,0.00,0.00,0.00,276,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 6.000.00 592 TOBU RAILWAY CO.LTD LU1734,1895,277,20,763649000000,860384,JP3597800006,TOBU RAILWAY CO.LTD,100,JPY,99991231,-1,20170317,20170323,20170321,6000.000000,592.000000,4.890000,,3552000.00,0.00,3552000.00,29349.44,0.00,0.00,0.00,0.00,0.00,277,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 300.00 11340 HIKARI TSUSHIN INC. LU1734,1897,278,20,16576000000,899393,JP3783420007,HIKARI TSUSHIN INC.,100,JPY,99991231,-1,20170317,20170323,20170321,300.000000,11340.000000,93.700000,,3402000.00,0.00,3402000.00,28110.02,0.00,0.00,0.00,0.00,0.00,278,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 5.200.00 550 YAHOO JAPAN CORP TOKYO LU1734,1898,279,20,35434000000,916008,JP3933800009,YAHOO JAPAN CORP TOKYO,100,JPY,99991231,-1,20170317,20170323,20170321,5200.000000,550.000000,4.540000,,2860000.00,0.00,2860000.00,23631.59,0.00,0.00,0.00,0.00,0.00,279,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.200.00 2736 NTT DOCOMO INC LU1734,1902,280,20,953823000000,916541,JP3165650007,NTT DOCOMO INC,100,JPY,99991231,-1,20170317,20170323,20170321,1200.000000,2736.000000,22.610000,,3283200.00,0.00,3283200.00,27128.40,0.00,0.00,0.00,0.00,0.00,280,0.00827
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 3.586.00 33.4286 ELISA CORPORATION  A  LU1734,2075,281,20,24114000000,615402,FI0009007884,ELISA CORPORATION  A,100,EUR,99991231,-1,20170404,20170406,20170405,3586.000000,33.428600,33.428600,,119874.96,0.00,119874.96,119874.96,0.00,0.00,0.00,0.00,0.00,281,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 488.00 42.6728 KESKO OYJ /-B- LU1734,2076,282,20,5988000000,884884,FI0009000202,KESKO OYJ /-B-,100,EUR,99991231,-1,20170404,20170406,20170405,488.000000,42.672807,42.672807,,20824.33,0.00,20824.33,20824.33,0.00,0.00,0.00,0.00,0.00,282,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 55.00 428 GEBERIT AG/NAMEN-AKTIEN LU1734,2077,283,20,539601000000,A0MQWG,CH0030170408,GEBERIT AG/NAMEN-AKTIEN,100,CHF,99991231,-1,20170404,20170406,20170405,55.000000,428.000000,400.770000,,23540.00,0.00,23540.00,22042.16,0.00,0.00,0.00,0.00,0.00,283,0.93409
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 138.00 140.6 KUEHNE +NAGEL INTERNATIONAL LU1734,2078,284,20,511596000000,A0JLZL,CH0025238863,KUEHNE +NAGEL INTERNATIONAL,100,CHF,99991231,-1,20170404,20170406,20170405,138.000000,140.600000,131.650000,,19402.80,0.00,19402.80,18168.21,0.00,0.00,0.00,0.00,0.00,284,0.93409
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 87.00 255.4 ROCHE HOLDING AG /GENUSSSCHEIN LU1734,2079,285,20,59177000000,855167,CH0012032048,ROCHE HOLDING AG /GENUSSSCHEIN,100,CHF,99991231,-1,20170404,20170406,20170405,87.000000,255.400000,239.150000,,22219.80,0.00,22219.80,20805.97,0.00,0.00,0.00,0.00,0.00,285,0.93409
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 857.00 17.95 RED ELECTRICA CORPORACION. SA LU1734,2080,286,20,257843000000,A2ANA3,ES0173093024,RED ELECTRICA CORPORACION. SA,100,EUR,99991231,-1,20170404,20170406,20170405,857.000000,17.950000,17.950000,,15383.15,0.00,15383.15,15383.15,0.00,0.00,0.00,0.00,0.00,286,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 726.00 23.809 BUWOG AG LU1734,2081,287,20,834420000000,A1XDYU,AT00BUWOG001,BUWOG AG,100,EUR,99991231,-1,20170404,20170406,20170405,726.000000,23.808994,23.808994,,17285.33,0.00,17285.33,17285.33,0.00,0.00,0.00,0.00,0.00,287,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.342.00 89.4217 BEIERSDORF A.G. LU1734,2082,288,20,3779000000,520000,DE0005200000,BEIERSDORF A.G.,100,EUR,99991231,-1,20170404,20170406,20170405,1342.000000,89.421699,89.421699,,120003.92,0.00,120003.92,120003.92,0.00,0.00,0.00,0.00,0.00,288,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 237.00 72.9431 FIELMANN AG *** LU1734,2083,289,20,48936000000,577220,DE0005772206,FIELMANN AG ***,100,EUR,99991231,-1,20170404,20170406,20170405,237.000000,72.943080,72.943080,,17287.51,0.00,17287.51,17287.51,0.00,0.00,0.00,0.00,0.00,289,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.237.00 96.9969 MAN SE LU1734,2084,290,20,4267000000,593700,DE0005937007,MAN SE,100,EUR,99991231,-1,20170404,20170406,20170405,1237.000000,96.996904,96.996904,,119985.17,0.00,119985.17,119985.17,0.00,0.00,0.00,0.00,0.00,290,1.00000
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.238.00 103.01 CHECK POINT SOFTWARE TECHNO LU1734,2085,291,20,494683000000,901638,IL0010824113,CHECK POINT SOFTWARE TECHNO,100,USD,99991231,-1,20170404,20170407,20170405,1238.000000,103.010000,96.610000,,127526.38,0.00,127526.38,119597.09,0.00,0.00,0.00,0.00,0.00,291,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 355.00 76.75 C.H.ROBINSON WORLDWIDE INC LU1734,2086,292,20,173246000000,A0HGF5,US12541W2098,C.H.ROBINSON WORLDWIDE INC,100,USD,99991231,-1,20170404,20170407,20170405,355.000000,76.750000,71.980000,,27246.25,0.00,27246.25,25552.14,0.00,0.00,0.00,0.00,0.00,292,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 431.00 56.06 EXPEDITORS INTL WASH. LU1734,2087,293,20,929057000000,875272,US3021301094,EXPEDITORS INTL WASH.,100,USD,99991231,-1,20170404,20170407,20170405,431.000000,56.060000,52.570000,,24161.86,0.00,24161.86,22659.53,0.00,0.00,0.00,0.00,0.00,293,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.294.00 26.15 ARCONIC INC LU1734,2088,294,20,284643000000,A2ATUW,US03965L1008,ARCONIC INC,100,USD,99991231,-1,20170404,20170407,20170405,1294.000000,26.150000,24.520000,,33838.10,0.00,33838.10,31734.13,0.00,0.00,0.00,0.00,0.00,294,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 510.00 250.89 BARD (C.R.) INC LU1734,2089,295,20,911338000000,856332,US0673831097,BARD (C.R.) INC,100,USD,99991231,-1,20170404,20170407,20170405,510.000000,250.890000,235.290000,,127953.90,0.00,127953.90,119998.03,0.00,0.00,0.00,0.00,0.00,295,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 452.00 49.94 CHURCH & DWIGHT CO INC LU1734,2090,296,20,24325000000,864371,US1713401024,CHURCH & DWIGHT CO INC,100,USD,99991231,-1,20170404,20170407,20170405,452.000000,49.940000,46.830000,,22572.88,0.00,22572.88,21169.35,0.00,0.00,0.00,0.00,0.00,296,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 793.00 35 CALIFORNIA WATER SERVI. GRP LU1734,2091,297,20,165189000000,850556,US1307881029,CALIFORNIA WATER SERVI. GRP,100,USD,99991231,-1,20170404,20170407,20170405,793.000000,35.000000,32.820000,,27755.00,0.00,27755.00,26029.26,0.00,0.00,0.00,0.00,0.00,297,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 150.00 173.52 IBM LU1734,2092,298,20,941800000000,851399,US4592001014,IBM,100,USD,99991231,-1,20170404,20170407,20170405,150.000000,173.520000,162.730000,,26028.00,0.00,26028.00,24409.64,0.00,0.00,0.00,0.00,0.00,298,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.779.00 11.11 ANNALY CAPITAL MANAGEMENT INC LU1734,2093,299,20,59448000000,909823,US0357104092,ANNALY CAPITAL MANAGEMENT INC,118,USD,99991231,-1,20170404,20170407,20170405,1779.000000,11.110000,10.420000,,19764.69,0.00,19764.69,18535.77,0.00,0.00,0.00,0.00,0.00,299,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 202.00 118.35 PRAXAIR LU1734,2094,300,20,963739000000,884364,US74005P1049,PRAXAIR,100,USD,99991231,-1,20170404,20170407,20170405,202.000000,118.350000,110.990000,,23906.70,0.00,23906.70,22420.24,0.00,0.00,0.00,0.00,0.00,300,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 154.00 174.05 SIMON PROPERTY/PAIRED SHS LU1734,2095,301,20,17323000000,916647,US8288061091,SIMON PROPERTY/PAIRED SHS,117,USD,99991231,-1,20170404,20170407,20170405,154.000000,174.050000,163.230000,,26803.70,0.00,26803.70,25137.11,0.00,0.00,0.00,0.00,0.00,301,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 471.00 49.1 VERIZON COMMUNICATIONS INC LU1734,2096,302,20,44752000000,868402,US92343V1044,VERIZON COMMUNICATIONS INC,100,USD,99991231,-1,20170404,20170407,20170405,471.000000,49.100000,46.050000,,23126.10,0.00,23126.10,21688.17,0.00,0.00,0.00,0.00,0.00,302,0.93782
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.116.00 24.0781 HYDRO ONE LTD LU1734,2097,303,20,981975000000,A143AD,CA4488112083,HYDRO ONE LTD,100,CAD,99991231,-1,20170404,20170407,20170405,1116.000000,24.078100,16.810000,,26871.16,0.00,26871.16,18761.45,0.00,0.00,0.00,0.00,0.00,303,0.69916
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 1.223.00 26.1949 RIOCAN REAL ESTATE INVESTMENT LU1734,2098,304,20,102166000000,902914,CA7669101031,RIOCAN REAL ESTATE INVESTMENT,117,CAD,99991231,-1,20170404,20170407,20170405,1223.000000,26.194898,18.290000,,32036.36,0.00,32036.36,22367.80,0.00,0.00,0.00,0.00,0.00,304,0.69916
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 3.960.00 43.3307 TELUS CORP LU1734,2099,305,20,43189000000,918447,CA87971M1032,TELUS CORP,100,CAD,99991231,-1,20170404,20170407,20170405,3960.000000,43.330699,30.250000,,171589.57,0.00,171589.57,119803.89,0.00,0.00,0.00,0.00,0.00,305,0.69916
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 258.00 118.2 WASTE CONNECTIONS INC LU1734,2100,306,20,250682000000,A2AKQ7,CA94106B1013,WASTE CONNECTIONS INC,100,CAD,99991231,-1,20170404,20170407,20170405,258.000000,118.200000,82.530000,,30495.60,0.00,30495.60,21292.04,0.00,0.00,0.00,0.00,0.00,306,0.69916
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 50.000.00 4.41 SINOPEC SHANGHAI PETROCHEM.-H- LU1734,2110,316,20,97248000000,A0M4Y5,CNE1000004C8,SINOPEC SHANGHAI PETROCHEM.-H-,100,HKD,99991231,-1,20170405,20170407,20170405,50000.000000,4.410000,0.530000,,220500.00,0.00,220500.00,26617.16,0.00,0.00,0.00,0.00,0.00,316,0.12071
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 2.000.00 85.9 CHINA MOBILE LTD LU1734,2111,317,20,44626000000,909622,HK0941009539,CHINA MOBILE LTD,100,HKD,99991231,-1,20170405,20170407,20170405,2000.000000,85.900000,10.370000,,171800.00,0.00,171800.00,20738.45,0.00,0.00,0.00,0.00,0.00,317,0.12071
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 3.400.00 4130 NOMURA RESEARCH INST LTD LU1734,2112,318,20,69500000000,630026,JP3762800005,NOMURA RESEARCH INST LTD,100,JPY,99991231,-1,20170405,20170410,20170405,3400.000000,4130.000000,34.840000,,14042000.00,0.00,14042000.00,118441.37,0.00,0.00,0.00,0.00,0.00,318,0.00843
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 200.00 5890 RECRUIT HOLDINGS CO.LTD. LU1734,2113,319,20,882915000000,A12BJJ,JP3970300004,RECRUIT HOLDINGS CO.LTD.,100,JPY,99991231,-1,20170405,20170410,20170405,200.000000,5890.000000,49.680000,,1178000.00,0.00,1178000.00,9936.19,0.00,0.00,0.00,0.00,0.00,319,0.00843
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 41.000.00 339.7 ANA HOLDINGS INC LU1734,2114,320,20,761485000000,861920,JP3429800000,ANA HOLDINGS INC,100,JPY,99991231,-1,20170405,20170410,20170405,41000.000000,339.700000,2.870000,,13927700.00,0.00,13927700.00,117477.27,0.00,0.00,0.00,0.00,0.00,320,0.00843
LU170C,LU1734,SHELTER INVEST - VDK SUSTA.FLEX EUR,EUR,0,PURCH,Purchase on stock market 583.00 206.1542 LVMH ACT. LU1734,2157,327,20,6496000000,853292,FR0000121014,LVMH ACT.,100,EUR,99991231,-1,20170404,20170406,20170405,583.000000,206.154202,206.154202,,120187.90,0.00,120187.90,120187.90,0.00,0.00,0.00,0.00,0.00,327,1.00000
