FUND CODE,FUND NAME,ISIN CODE,CURRENCY,NAV DATE,NAV PER SHARE,PREVIOUS NAV,TOTAL NET ASSET,FUND TOTAL NET ASSET,TIS,TOTAL TIS AMOUNT,AMOUNT REDEMPTION,AMOUNT SUBSCRIPTION,QUANTITY REDEMPTION,QUANTITY SUBSCRIPTION
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180608,98.71,98.660000,4396087.67,9251792.08,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180608,98.76,98.710000,141649.34,9251792.08,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180608,98.17,98.120000,3627270.82,9251792.08,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180607,97.15,97.130000,1086273.1,9247234.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180607,98.66,98.640000,4393937.5,9247234.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180607,98.71,98.700000,141581.37,9247234.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180607,98.12,98.100000,3625442.06,9247234.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180606,97.13,97.100000,1086108.11,9245622.98,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180606,98.64,98.600000,4393187.63,9245622.98,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180606,98.7,98.660000,141558.51,9245622.98,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180606,98.1,98.060000,3624768.73,9245622.98,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180605,97.1,97.020000,1085699.99,9241901.94,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180605,98.6,98.530000,4391453.89,9241901.94,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180605,98.66,98.580000,141503.96,9241901.94,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180605,98.06,97.980000,3623244.1,9241901.94,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180604,97.02,96.920000,1084853.03,9234485.78,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180604,98.53,98.420000,4387945.54,9234485.78,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180604,98.58,98.470000,141392.23,9234485.78,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180604,97.98,97.870000,3620294.98,9234485.78,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180601,96.92,96.770000,1083690.94,9224080.03,,,147090.4,0,1520,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180601,98.42,98.270000,4383039.09,9224080.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180601,98.47,98.330000,141236.7,9224080.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180601,97.87,97.720000,3616113.3,9224080.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180531,96.77,96.790000,1229155.94,9357138.6,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180531,98.27,98.280000,4376382.3,9357138.6,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180531,98.33,98.340000,141023.52,9357138.6,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180531,97.72,97.730000,3610576.84,9357138.6,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180530,96.79,97.180000,1229411.68,9358905.55,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180530,98.28,98.680000,4377216.17,9358905.55,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180530,98.34,98.740000,141051.51,9358905.55,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180530,97.73,98.120000,3611226.19,9358905.55,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180529,97.18,97.230000,1234366.45,9396432.2,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180529,98.68,98.730000,4394774.28,9396432.2,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180529,98.74,98.790000,141618.62,9396432.2,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180529,98.12,98.170000,3625672.85,9396432.2,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180528,97.23,97.260000,1234987.74,9400970.85,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180528,98.73,98.750000,4396903.72,9400970.85,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180528,98.79,98.820000,141688.55,9400970.85,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180528,98.17,98.190000,3627390.84,9400970.85,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180525,97.26,97.330000,1235378.65,9403373.45,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180525,98.75,98.820000,4398047.41,9403373.45,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180525,98.82,98.880000,141729.32,9403373.45,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180525,98.19,98.260000,3628218.07,9403373.45,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180524,97.33,97.430000,1236224.86,9409623.73,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180524,98.82,98.920000,4400977.41,9409623.73,,,0,1742.08,0,17.611
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180524,98.88,98.990000,141825.04,9409623.73,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180524,98.26,98.360000,3630596.42,9409623.73,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180523,97.43,97.460000,1237533.74,9417653.01,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180523,98.92,98.950000,4403812.19,9417653.01,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180523,98.99,99.020000,141973.83,9417653.01,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180523,98.36,98.390000,3634333.25,9417653.01,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180522,97.46,97.480000,1237897.91,9420238.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180522,98.95,98.960000,4405028.06,9420238.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180522,99.02,99.030000,142014.25,9420238.03,,,12800.02,0,129.254,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180522,98.39,98.390000,3635297.81,9420238.03,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180518,97.48,97.520000,1238108.84,9433877.24,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180518,98.96,99.000000,4405447.11,9433877.24,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180518,99.03,99.070000,154833.03,9433877.24,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180518,98.39,98.430000,3635488.26,9433877.24,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180517,97.52,97.590000,1238665.35,9437926.19,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180517,99,99.070000,4407344.52,9437926.19,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180517,99.07,99.140000,154901.14,9437926.19,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180517,98.43,98.500000,3637015.18,9437926.19,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180516,97.59,97.570000,1239510.35,9444172.48,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180516,99.07,99.040000,4410268.02,9444172.48,,,0,2347.94,0,23.707
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180516,99.14,99.120000,155005.32,9444172.48,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180516,98.5,98.470000,3639388.79,9444172.48,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180515,97.57,97.590000,1239261.73,9439752.81,,,24787.86,0,254,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180515,99.04,99.060000,4406960.38,9439752.81,,,0,2389.92,0,24.126
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180515,99.12,99.140000,154972.74,9439752.81,,,17300.03,0,174.501,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180515,98.47,98.490000,3638557.96,9439752.81,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180514,97.59,97.560000,1264311.18,9481251.31,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180514,99.06,99.030000,4405417.63,9481251.31,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180514,99.14,99.110000,172304,9481251.31,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180514,98.49,98.460000,3639218.5,9481251.31,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180511,97.56,97.500000,1264014.28,9478454.79,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180511,99.03,98.970000,4404137.49,9478454.79,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180511,99.11,99.050000,172258.59,9478454.79,,,17299.97,0,174.659,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180511,98.46,98.390000,3638044.43,9478454.79,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180509,98.39,98.390000,3635427.02,9489110.77,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180509,97.5,97.510000,1263179.37,9489110.77,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180509,98.97,98.970000,4401062.9,9489110.77,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180509,99.05,99.050000,189441.48,9489110.77,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180508,98.39,98.390000,3635571.95,9489577.12,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180508,97.51,97.510000,1263266.99,9489577.12,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180508,98.97,98.970000,4401285.36,9489577.12,,,0,1935.95,0,19.561
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180508,99.05,99.050000,189452.82,9489577.12,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180507,98.39,98.390000,3635449.51,9487408.89,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180507,97.51,97.510000,1263261.09,9487408.89,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180507,98.97,98.970000,4399248.16,9487408.89,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180507,99.05,99.060000,189450.13,9487408.89,,,14199.95,0,143.347,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180504,98.39,98.500000,3635409.91,9501768.8,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180504,97.51,97.630000,1263358.39,9501768.8,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180504,98.97,99.090000,4399341.28,9501768.8,,,0,2312.17,0,23.334
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180504,99.06,99.170000,203659.22,9501768.8,,,18000.05,0,181.507,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180503,98.5,98.650000,3639630.79,9528616.94,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180503,97.63,97.780000,1264896.79,9528616.94,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180503,99.09,99.230000,4402184.05,9528616.94,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180503,99.17,99.320000,221905.31,9528616.94,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180502,98.65,98.740000,3644975.37,9542698.1,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180502,97.78,97.880000,1266791.59,9542698.1,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180502,99.23,99.330000,4408695.55,9542698.1,,,0,4376.98,0,44.065
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180502,99.32,99.420000,222235.59,9542698.1,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180430,97.88,97.820000,1268107.42,9547855.56,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180430,99.33,99.270000,4408736.24,9547855.56,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180430,99.42,99.360000,222462.16,9547855.56,,,39499.97,0,397.544,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180430,98.74,98.680000,3648549.74,9547855.56,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180427,97.82,97.890000,1267374.23,9581302.54,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180427,99.27,99.340000,4405963.18,9581302.54,,,0,37293.53,0,375.413
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180427,99.36,99.440000,261827.11,9581302.54,,,240000.03,0,2413.516,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180427,98.68,98.750000,3646138.02,9581302.54,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180426,97.89,97.960000,1268296.52,9790787.36,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180426,99.34,99.410000,4371792.43,9790787.36,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180426,99.44,99.510000,502015.16,9790787.36,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180426,98.75,98.810000,3648683.25,9790787.36,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180425,97.96,98.050000,1269179.15,9797406.3,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180425,99.41,99.490000,4374752.68,9797406.3,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180425,99.51,99.590000,502359.69,9797406.3,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180425,98.81,98.900000,3651114.78,9797406.3,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180424,98.05,98.170000,1270273.35,9805664.75,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180424,99.49,99.620000,4378445.65,9805664.75,,,0,6742.68,0,67.684
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180424,99.59,99.720000,502787.95,9805664.75,,,48000.02,0,481.348,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180424,98.9,99.020000,3654157.8,9805664.75,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180423,98.17,98.190000,1271904.39,9859346.1,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180423,99.62,99.630000,4377258.14,9859346.1,,,0,20892.81,0,209.704
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180423,99.72,99.730000,551428.69,9859346.1,,,216000.02,0,2165.848,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180423,99.02,99.030000,3658754.88,9859346.1,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180420,98.19,98.240000,1272140.52,10055693.55,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180420,99.63,99.670000,4356929.05,10055693.55,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180420,99.73,99.780000,767515.22,10055693.55,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180420,99.03,99.070000,3659108.76,10055693.55,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180419,98.24,98.200000,1272726.67,10060129.42,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180419,99.67,99.630000,4358854.52,10060129.42,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180419,99.78,99.740000,767861.5,10060129.42,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180419,99.07,99.030000,3660686.73,10060129.42,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180418,98.2,98.170000,1272241.26,10056095.6,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180418,99.63,99.610000,4357110.26,10056095.6,,,9023.97,14364.46,90.593,144.207
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180418,99.74,99.710000,767561.31,10056095.6,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180418,99.03,99.000000,3659182.77,10056095.6,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180417,98.17,98.140000,1271912.76,10047961.41,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180417,99.61,99.570000,4350562.8,10047961.41,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180417,99.71,99.680000,767355.76,10047961.41,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180417,99,98.970000,3658130.09,10047961.41,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180416,98.14,98.090000,1271491.99,10044449.71,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180416,99.57,99.520000,4349046.84,10044449.71,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180416,99.68,99.620000,767094.54,10044449.71,,,115000.03,0,1154.387,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180416,98.97,98.910000,3656816.34,10044449.71,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180413,98.09,97.990000,1270846.22,10153756.08,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180413,99.52,99.410000,4346591.9,10153756.08,,,0,1201.77,0,12.089
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180413,99.62,99.520000,881682.92,10153756.08,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180413,98.91,98.810000,3654635.04,10153756.08,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180412,99.41,99.620000,4340935.56,10142141.17,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180412,98.81,99.010000,3650850.62,10142141.17,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180412,97.99,98.190000,1269567.6,10142141.17,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180412,99.52,99.730000,880787.39,10142141.17,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180411,99.62,99.600000,4349809.06,10162866.1,,,2637.51,0,26.481,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180411,99.01,98.990000,3658274.3,10162866.1,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180411,98.19,98.180000,1272186.76,10162866.1,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180411,99.73,99.710000,882595.98,10162866.1,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180410,99.6,99.680000,4351837.38,10164073.21,,,0,31816.46,0,319.186
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180410,98.99,99.070000,3657722.86,10164073.21,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180410,98.18,98.260000,1272032.49,10164073.21,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180410,99.71,99.790000,882480.48,10164073.21,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180409,99.68,99.660000,4323453.01,10140265.57,,,0,551.92,0,5.538
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180409,99.07,99.050000,3660568.36,10140265.57,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180409,98.26,98.250000,1273059.62,10140265.57,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180409,99.79,99.780000,883184.58,10140265.57,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180406,99.66,99.490000,4322068.31,10137739.47,,,0,3015.84,0,30.313
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180406,99.05,98.880000,3659745.99,10137739.47,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180406,98.25,98.080000,1272886.27,10137739.47,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180406,99.78,99.610000,883038.9,10137739.47,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180405,99.49,99.600000,4311688.13,10117442.71,,,0,17740.25,0,178.115
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1748902936,EUR,20180405,98.88,98.990000,3653471.18,10117442.71,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374569660,EUR,20180405,98.08,98.190000,1270741.11,10117442.71,,,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1489408192,EUR,20180405,99.61,99.720000,881542.29,10117442.71,,,38999.99,0,391.095,0
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20180404,99.6,99.660000,4298748.13,10149959.3,,,0,5209.33,0,52.271
